eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581554247.53806,"{'circle_3d': {'center': [-4.752664339333101, 4.220730177596549, 59.403305218128494], 'normal': [-0.29829050250133166, 0.5271874441013181, -0.7956734096973598], 'radius': 2.165064048883257}, 'confidence': 0.999717663009328, 'timestamp': 399661.339296, 'diameter_3d': 4.330128097766514, 'ellipse': {'center': [110.5672058977522, 163.7281494538904], 'axes': [33.18863882462154, 45.226722028599355], 'angle': -58.58447347429207}, 'location': [110.5672058977522, 163.7281494538904], 'diameter': 45.226722028599355, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9408472846755611, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.1260836141466632, 'phi': -1.929471103916216, 'norm_pos': [0.34552251843047566, 0.3177993772754566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.54738,"{'circle_3d': {'center': [-4.7522952245355565, 4.233053243285445, 59.41134304750034], 'normal': [-0.29825974293486957, 0.5282143662420595, -0.7950035905830395], 'radius': 2.1709026801803444}, 'confidence': 0.9956563007669205, 'timestamp': 399661.347696, 'diameter_3d': 4.341805360360689, 'ellipse': {'center': [110.57839737927301, 163.84886507331979], 'axes': [33.23573762397759, 45.34261693845378], 'angle': -58.640541265171734}, 'location': [110.57839737927301, 163.84886507331979], 'diameter': 45.34261693845378, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9407648147201075, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.127292568351064, 'phi': -1.9297140956143188, 'norm_pos': [0.34555749181022816, 0.3172963955278342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.55381,"{'circle_3d': {'center': [-4.770120302942101, 4.2094032990922745, 59.40236719347484], 'normal': [-0.29974516613541496, 0.5262435375592953, -0.7957515784184981], 'radius': 2.1483726616536702}, 'confidence': 0.9999359120110565, 'timestamp': 399661.356096, 'diameter_3d': 4.2967453233073405, 'ellipse': {'center': [110.38247966576229, 163.6161067658229], 'axes': [32.93479099074943, 44.87865781050112], 'angle': -58.417386181954555}, 'location': [110.38247966576229, 163.6161067658229], 'diameter': 44.87865781050112, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9408453608260703, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.1249731901384004, 'phi': -1.931040668148958, 'norm_pos': [0.34494524895550716, 0.31826622180907127], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.562969,"{'circle_3d': {'center': [-4.765653276907022, 4.232080897829376, 59.41571892027061], 'normal': [-0.2993729139658251, 0.5281333374540538, -0.79463893451885], 'radius': 2.169338289164786}, 'confidence': 0.9972930070151163, 'timestamp': 399661.364496, 'diameter_3d': 4.338676578329572, 'ellipse': {'center': [110.44292261570318, 163.83622312520558], 'axes': [33.186581429017394, 45.30664531947709], 'angle': -58.546350766434564}, 'location': [110.44292261570318, 163.83622312520558], 'diameter': 45.30664531947709, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9412011549876143, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.127197143397242, 'phi': -1.9310923104263247, 'norm_pos': [0.34513413317407243, 0.3173490703116434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.569371,"{'circle_3d': {'center': [-4.7522263812798595, 4.228876274636132, 59.40854329379078], 'normal': [-0.29825400599689483, 0.5278662855212835, -0.7952369033921698], 'radius': 2.164005296219716}, 'confidence': 0.9995908524909259, 'timestamp': 399661.372896, 'diameter_3d': 4.328010592439432, 'ellipse': {'center': [110.57578002086231, 163.80947895522286], 'axes': [33.14481943483622, 45.2006114380988], 'angle': -58.62287168062275}, 'location': [110.57578002086231, 163.80947895522286], 'diameter': 45.2006114380988, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9414685960464686, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.12688268514739, 'phi': -1.9296112788590805, 'norm_pos': [0.3455493125651947, 0.31746050435323814], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.579245,"{'circle_3d': {'center': [-4.7291821571004835, 4.219596991395286, 59.39378484484644], 'normal': [-0.2963336539819469, 0.5270930119178796, -0.7964667741375316], 'radius': 2.144263678289348}, 'confidence': 0.9936143561473464, 'timestamp': 399661.381296, 'diameter_3d': 4.288527356578696, 'ellipse': {'center': [110.8002815392786, 163.72912956584938], 'axes': [32.92282964386671, 44.79908832730293], 'angle': -58.738318228230625}, 'location': [110.8002815392786, 163.72912956584938], 'diameter': 44.79908832730293, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9416520027736408, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.1259724884775575, 'phi': -1.9269872239978958, 'norm_pos': [0.3462508798102456, 0.3177952934756276], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.585363,"{'circle_3d': {'center': [-4.760782025913301, 4.219993940614876, 59.405864478105286], 'normal': [-0.29896697638301495, 0.5271260910195121, -0.7954601380326276], 'radius': 2.154062071955644}, 'confidence': 0.9994663405795754, 'timestamp': 399661.389696, 'diameter_3d': 4.308124143911288, 'ellipse': {'center': [110.48319340818836, 163.72202952377216], 'axes': [33.00514634960927, 44.9948819292723], 'angle': -58.52654465656145}, 'location': [110.48319340818836, 163.72202952377216], 'diameter': 44.9948819292723, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9422085435845329, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.126011414348517, 'phi': -1.9303045957828153, 'norm_pos': [0.3452599794005886, 0.31782487698428263], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.594434,"{'circle_3d': {'center': [-4.750700322457921, 4.206243362803731, 59.39298719916159], 'normal': [-0.2981268344284, 0.52598020953525, -0.7965332446112691], 'radius': 2.1202934263484647}, 'confidence': 0.9998196305926854, 'timestamp': 399661.398096, 'diameter_3d': 4.2405868526969295, 'ellipse': {'center': [110.57232155895106, 163.59799980229792], 'axes': [32.55535736849095, 44.29873131768693], 'angle': -58.5346273043982}, 'location': [110.57232155895106, 163.59799980229792], 'diameter': 44.29873131768693, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9424124763688813, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.12466354377439, 'phi': -1.9289360240542928, 'norm_pos': [0.34553850487172205, 0.31834166749042536], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.601753,"{'circle_3d': {'center': [-4.72229118146869, 4.228966975982989, 59.39742971215834], 'normal': [-0.29575940601263073, 0.5278738439668549, -0.796163035194873], 'radius': 2.1527959446193736}, 'confidence': 0.9999538272725261, 'timestamp': 399661.406496, 'diameter_3d': 4.305591889238747, 'ellipse': {'center': [110.87611277326609, 163.8214286649507], 'axes': [33.03585582963549, 44.97465041418142], 'angle': -58.82562348260596}, 'location': [110.87611277326609, 163.8214286649507], 'diameter': 44.97465041418142, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9426964360004453, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.1268915845019585, 'phi': -1.9264782447215405, 'norm_pos': [0.3464878524164565, 0.3174107138960387], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.609737,"{'circle_3d': {'center': [-4.758750779126941, 4.20633143773609, 59.396062372248025], 'normal': [-0.29879770581748494, 0.5259875491129465, -0.7962769801873989], 'radius': 2.1333784176425294}, 'confidence': 0.9994127636411178, 'timestamp': 399661.414896, 'diameter_3d': 4.266756835285059, 'ellipse': {'center': [110.49317877065099, 163.59295500903005], 'axes': [32.73923447665452, 44.56996709010466], 'angle': -58.480627478976025}, 'location': [110.49317877065099, 163.59295500903005], 'diameter': 44.56996709010466, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9427037348711309, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.1246721735507976, 'phi': -1.9297803986621287, 'norm_pos': [0.3452911836582843, 0.31836268746237484], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554247.6215,"{'circle_3d': {'center': [-4.760748595209199, 4.202169955592371, 59.39406446100754], 'normal': [-0.2989641904910064, 0.5256407589343034, -0.796443472790773], 'radius': 2.1298784182406294}, 'confidence': 0.9998989086181843, 'timestamp': 399661.423296, 'diameter_3d': 4.259756836481259, 'ellipse': {'center': [110.4702685142357, 163.55211736419395], 'axes': [32.69555309787054, 44.498314687314284], 'angle': -58.44894420212025}, 'location': [110.4702685142357, 163.55211736419395], 'diameter': 44.498314687314284, 'sphere': {'center': [-1.1731783093171213, -2.1055191516192693, 68.95138613449681], 'radius': 12.0}, 'projected_sphere': {'center': [149.45096549099384, 101.06750353854255], 'axes': [215.80421851092333, 215.80421851092333], 'angle': 90.0}, 'model_confidence': 0.9429311171410659, 'model_id': 7, 'model_birth_timestamp': 399577.813626, 'theta': 2.124264472638747, 'phi': -1.929894867331212, 'norm_pos': [0.3452195891069866, 0.3185328443158586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
