circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method
"{'center': [Decimal('-1.0513229010167324'), 5.191453275555677, 62.73391615579403], 'normal': [Decimal('-0.19281173766765528'), 0.6501413208757194, -0.7349421043235679], 'radius': Decimal('2.3968834295357895')}",0.912015153527092,52138.807611,4.793766859071579,"{'center': [149.7311233958164, 170.9089105124883], 'axes': [Decimal('32.138024961454974'), Decimal('47.393886033886226')], 'angle': -73.84539111829837}","[149.7311233958164, 170.9089105124883]",47.393886033886226,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8634570369444927,15,52064.392011,2.278566742933098,-1.8273639099980463,"[0.4679097606119263, Decimal('0.28787953953129874')]",pupil.1,1,3d c++
"{'center': [-1.063719369431359, 5.185708521468268, Decimal('62.732097235059854')], 'normal': [-0.1938447767022075, 0.6496625913684353, -0.7350936810514158], 'radius': 2.404136545780982}",0.9367468826983458,52138.816011,4.808273091561964,"{'center': [149.6096863055669, Decimal('170.85135892742287')], 'axes': [32.24554605968769, 47.53874839718824], 'angle': -73.7466933123346}","[149.6096863055669, Decimal('170.85135892742287')]",47.53874839718824,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8631271425524556,15,52064.392011,2.2779368506194104,-1.8286276977309348,"[Decimal('0.46753026970489653'), Decimal('0.28811933780240473')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.0541483362164257'), 5.200350876109675, Decimal('62.742537519398226')], 'normal': [Decimal('-0.19304719060096304'), 0.6508827875885526, -0.7342236573565515], 'radius': Decimal('2.4082818888982307')}",0.8204362905297207,52138.824411,4.816563777796461,"{'center': [Decimal('149.70575264729908'), 170.9861578813916], 'axes': [32.24490864896882, Decimal('47.612910529260084')], 'angle': -73.84318551561286}","[Decimal('149.70575264729908'), 170.9861578813916]",47.612910529260084,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8630663295863372,15,52064.392011,2.279543004658859,-1.827904047098784,"[0.4678304770228096, Decimal('0.28755767549420175')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.0379986723947396'), 5.205920579132853, 62.74324541976729], 'normal': [Decimal('-0.19170138528248923'), 0.6513469295071507, -0.7341646656591295], 'radius': 2.382994340698831}",0.8889836835124553,52138.832811,4.765988681397662,"{'center': [Decimal('149.86210123981243'), Decimal('171.04879775667453')], 'axes': [31.90160395182498, 47.1121286941987], 'angle': -73.96775054576221}","[Decimal('149.86210123981243'), Decimal('171.04879775667453')]",47.1121286941987,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8628329555467773,15,52064.392011,2.2801545391195894,-1.8262084728202095,"[Decimal('0.46831906637441384'), 0.2872966760138561]",pupil.1,1,3d c++
"{'center': [-1.053285149284105, 5.196139060775027, 62.73857876553156], 'normal': [-0.192975258356603, 0.6505318029773319, -0.7345535535121072], 'radius': Decimal('2.3986113398505844')}",0.8512027975341722,52138.841211,4.797222679701169,"{'center': [Decimal('149.71268105052047'), Decimal('170.95092827935895')], 'axes': [32.13637348577805, 47.4245668408082], 'angle': -73.84089114853191}","[Decimal('149.71268105052047'), Decimal('170.95092827935895')]",47.4245668408082,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8622010776457079,15,52064.392011,2.2790807744822317,-1.827701993793943,"[0.4678521282828765, Decimal('0.28770446550267104')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.0502585788896621'), 5.193765744171577, Decimal('62.735683121785755')], 'normal': [-0.1927230441570661, 0.6503340265937111, -0.7347948571575905], 'radius': 2.410671333919434}",0.9861973052502938,52138.849611,4.821342667838868,"{'center': [Decimal('149.74324707719944'), Decimal('170.92573199847473')], 'axes': [32.31362345291157, Decimal('47.665367760170916')], 'angle': -73.8574791487061}","[Decimal('149.74324707719944'), Decimal('170.92573199847473')]",47.665367760170916,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8622683426340982,15,52064.392011,2.278820392918625,-1.8273001639990285,"[Decimal('0.46794764711624826'), Decimal('0.28780945000635527')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.0479389933353154'), 5.198605939297176, 62.73936097814441], 'normal': [Decimal('-0.19252974536087053'), 0.6507373761875109, -0.7344883691277025], 'radius': 2.396704730989755}",0.948922107574042,52138.858011,4.79340946197951,"{'center': [Decimal('149.76517259010538'), Decimal('170.97523495260023')], 'axes': [32.10644785750541, Decimal('47.386266560573596')], 'angle': -73.88339031227129}","[Decimal('149.76517259010538'), Decimal('170.97523495260023')]",47.386266560573596,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8618807060512768,15,52064.392011,2.279351482487582,-1.827156323508227,"[Decimal('0.46801616434407933'), Decimal('0.28760318769749904')]",pupil.1,1,3d c++
"{'center': [Decimal('-1.0441550297605218'), 5.194177243364931, 62.73444868218408], 'normal': [Decimal('-0.19221441506297104'), 0.6503683181931572, -0.7348977271243966], 'radius': 2.400058485339189}",0.9653892115221967,52138.866411,4.800116970678378,"{'center': [Decimal('149.80201144190673'), 170.9342433847384], 'axes': [32.17757686544506, 47.45632117764075], 'angle': -73.9012544413583}","[Decimal('149.80201144190673'), 170.9342433847384]",47.45632117764075,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8622430375105017,15,52064.392011,2.278865535201836,-1.8266181294777861,"[0.4681312857559585, Decimal('0.28777398589692327')]",pupil.1,1,3d c++
"{'center': [-1.043730035093145, 5.188830658833277, 62.72960887310235], 'normal': [Decimal('-0.19217899884068967'), 0.6499227694821861, -0.7353010445478746], 'radius': 2.407229939677888}",0.96788591377772,52138.874811,4.814459879355776,"{'center': [Decimal('149.80621947338284'), Decimal('170.88288777653577')], 'axes': [32.29980009638467, 47.60187048341302], 'angle': -73.89366128315052}","[Decimal('149.80621947338284'), Decimal('170.88288777653577')]",47.60187048341302,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8622312441214364,15,52064.392011,2.2782791400365565,-1.8264387620530962,"[Decimal('0.46814443585432136'), 0.2879879675977677]",pupil.1,1,3d c++
"{'center': [-1.044041705751072, 5.188499959517117, 62.72939804516275], 'normal': [Decimal('-0.19220497139551693'), 0.6498952112058394, -0.735318613542841], 'radius': 2.410451457533153}",0.8928298907978179,52138.883211,4.820902915066306,"{'center': [Decimal('149.80345133197147'), Decimal('170.87871578483143')], 'axes': [32.34422703608577, 47.66577646925562], 'angle': -73.89081129735344}","[Decimal('149.80345133197147'), Decimal('170.87871578483143')]",47.66577646925562,"{'center': [1.262417950995131, -2.610242574952956, 71.55322140767684], 'radius': 12.0}","{'center': [Decimal('170.93869869474537'), 97.38256413012871], 'axes': [207.957094135856, 207.957094135856], 'angle': 90.0}",0.8620224922107234,15,52064.392011,2.2782428797211645,-1.82646597942957,"[Decimal('0.46813578541241085'), 0.2880053508965357]",pupil.1,1,3d c++
